,timestamp,se3
539,2023-03-09 09:00:00,2938.4972784867005
540,2023-03-09 12:00:00,2847.2419705925
541,2023-03-09 15:00:00,2819.3690104393
542,2023-03-09 18:00:00,2726.5864170577997
543,2023-03-09 21:00:00,2539.4939448037003
544,2023-03-10 00:00:00,2283.2918042297997
545,2023-03-10 03:00:00,2367.2925060578996
546,2023-03-10 06:00:00,2943.0791349505
547,2023-03-10 09:00:00,2907.1879259866
548,2023-03-10 12:00:00,2798.7506563541
549,2023-03-10 15:00:00,2579.5851888591
550,2023-03-10 18:00:00,2579.9670102314
551,2023-03-10 21:00:00,2352.7832939238
552,2023-03-11 00:00:00,2243.2005601744004
553,2023-03-11 03:00:00,2170.2726781335
554,2023-03-11 06:00:00,2315.7466208449
555,2023-03-11 09:00:00,2314.6011567279998
556,2023-03-11 12:00:00,2254.6552013339
557,2023-03-11 15:00:00,2290.5464102959
558,2023-03-11 18:00:00,2332.9285825832
559,2023-03-11 21:00:00,2229.8368121572003
560,2023-03-12 00:00:00,2175.9999987123
561,2023-03-12 03:00:00,2215.3276000231
562,2023-03-12 06:00:00,2296.6555522470003
563,2023-03-12 09:00:00,2304.2919796873
564,2023-03-12 12:00:00,2224.1094915784
565,2023-03-12 15:00:00,2335.9831535578005
566,2023-03-12 18:00:00,2402.8018936476005
567,2023-03-12 21:00:00,2289.4009461809
568,2023-03-13 00:00:00,2218.3821709996
569,2023-03-13 03:00:00,2392.492716605
570,2023-03-13 06:00:00,2902.6060695246997
571,2023-03-13 09:00:00,2928.5699228164
572,2023-03-13 12:00:00,2906.4242832439
573,2023-03-13 15:00:00,2807.9143692817
574,2023-03-13 18:00:00,2619.2946115403
575,2023-03-13 21:00:00,2329.1103688620997
576,2023-03-14 00:00:00,2157.672572859
577,2023-03-14 03:00:00,2157.2907514866997
578,2023-03-14 06:00:00,2698.3316355342
579,2023-03-14 09:00:00,2684.2042447724
580,2023-03-14 12:00:00,2649.4584999254002
581,2023-03-14 15:00:00,2628.8401458401995
582,2023-03-14 18:00:00,2573.0942255357
583,2023-03-14 21:00:00,2362.3288282218
584,2023-03-15 00:00:00,2218.76399237
585,2023-03-15 03:00:00,2293.6009812724
586,2023-03-15 06:00:00,2728.8773452897003
587,2023-03-15 09:00:00,2698.3316355342
588,2023-03-15 12:00:00,2599.4399001997003
589,2023-03-15 15:00:00,2499.4027007502004
590,2023-03-15 18:00:00,2505.1300213289996
591,2023-03-15 21:00:00,2323.7648696556
592,2023-03-16 00:00:00,2158.8180369759
593,2023-03-16 03:00:00,2297.8010163639
594,2023-03-16 06:00:00,2741.8592719346
595,2023-03-16 09:00:00,2681.9133165405
596,2023-03-16 12:00:00,2588.7489017848
597,2023-03-16 15:00:00,2534.5302669695
598,2023-03-16 18:00:00,2537.9666593163997
599,2023-03-16 21:00:00,2363.8561137091
